Body,Head,Head_Coverage,Std_Confidence,PCA_Confidence,Positive_Examples,Body_size,PCA_Body_size,?b
?c parent ?a   ?b successor ?c,?a child ?b,1508,0.013262599469496022,0.08888888888888889,20,2,225,?a
William_Duke_of_J_lich_Cleves_Berg spouse ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a father ?c   ?d father ?c   ?b child ?d,?a mother ?b,408,0.33578431372549017,0.45514950166112955,137,3,301,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Sophia_of_Minsk child ?b,3,1.0,0.0011312217194570137,3,1,2652,?b
?c parent ?a,?a parent Charles_Count_of_Angoul_me,2,1.0,0.004357298474945534,2,1,459,?a
?a successor ?c   ?c predecessor ?d   ?d child ?b,?a child ?b,1508,0.34084880636604775,0.7847328244274809,514,3,655,?a
?a mother ?c   ?c name ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.06787330316742081,1.0,180,3,180,?a
?a spouse ?c   ?b parent ?c,?a child ?b,1508,0.14854111405835543,0.7156549520766773,224,2,313,?a
?a father ?c,?a child Isabella_of_France_Queen_of_Navarre,2,1.0,0.006472491909385114,2,1,309,?a
?c father ?b,Maria_Josepha_of_Saxony_Dauphine_of_France child ?b,5,0.4,0.00425531914893617,2,1,470,?b
?a successor Charles_V_Holy_Roman_Emperor,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0011312217194570137,1.0,3,1,3,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Pepin_of_Herstal child ?b,3,1.0,0.0011312217194570137,3,1,2652,?b
"?b gender ""male""",Charles_VI_Holy_Roman_Emperor predecessor ?b,2,1.0,0.004123711340206186,2,1,485,?b
?b name ?c,Philip_V_of_France parent ?b,2,1.0,0.0034542314335060447,2,1,579,?b
?a mother ?c,?a child Blanche_of_France_Duchess_of_Orl_ans,2,1.0,0.006968641114982578,2,1,287,?a
Louis_XVI child ?b,Marie_Antoinette child ?b,3,0.6666666666666666,0.6666666666666666,2,1,3,?b
Henry_son_of_Robert_I_of_Burgundy parent ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a mother ?c,?a child Isabelle_of_France_saint,2,1.0,0.006968641114982578,2,1,287,?a
?b hasSpouse Yes,Gerberga_of_Saxony child ?b,3,0.6666666666666666,0.002635046113306983,2,1,759,?b
?b hasSpouse ?c,Maria_Theresa_of_Naples_and_Sicily child ?b,8,1.0,0.004149377593360996,8,1,1928,?b
Richeza_of_Poland_Queen_of_Sweden spouse ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0011312217194570137,1.0,3,1,3,?a
Charles_III_Duke_of_Lorraine child ?a,?a hasSpouse No,1169,0.0025662959794696323,0.75,3,1,4,?a
?a hasSpouse Yes,?a father Ramon_Berenguer_IV_Count_of_Provence,2,1.0,0.00554016620498615,2,1,361,?a
?a mother ?c   ?d child ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.05957767722473605,1.0,158,3,158,?a
?a child Vladimir_of_Novgorod,?a child Igor_Yaroslavich,2,1.0,1.0,2,1,2,?a
?a parent ?c,?a child Archduchess_Maria_Johanna_Gabriela_of_Austria,2,1.0,0.005141388174807198,2,1,389,?a
?a parent Antoine_Duke_of_Lorraine,?a mother Ren_e_of_Bourbon,2,1.0,1.0,2,1,2,?a
?a hasSpouse ?c,?a mother Adelaide_of_Maurienne,2,1.0,0.006557377049180328,2,1,305,?a
?a hasSpouse ?c,?a child Eleanor_of_Portugal_Holy_Roman_Empress,2,1.0,0.006191950464396285,2,1,323,?a
Anne_of_Bohemia_and_Hungary child ?a,?a hasSpouse No,1169,0.001710863986313088,0.3333333333333333,2,1,6,?a
?b predecessor ?c,Louis_Philippe_I successor ?b,4,0.5,0.006578947368421052,2,1,304,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?b spouse ?d,?a mother ?b,408,0.7181372549019608,0.0009338585889492338,293,3,313752,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Isabella_of_Portugal_Queen_of_Castile parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?a hasSpouse ?c,?a parent Philip_V_of_Spain,2,1.0,0.00425531914893617,2,1,470,?a
?c child ?a,?a child Prince_Adolphus_Duke_of_Cambridge,2,1.0,0.006825938566552901,2,1,293,?a
"?b gender ""male""",Alfonso_XI_of_Castile child ?b,3,0.6666666666666666,0.004123711340206186,2,1,485,?b
?b gender ?c,Philippe_II_Duke_of_Orl_ans child ?b,7,0.2857142857142857,0.002242152466367713,2,1,892,?b
?c child ?b,Beatrice_of_England child ?b,2,1.0,0.001670843776106934,2,1,1197,?b
?b gender ?c,Philip_II_Duke_of_Savoy parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?a parent Gerberga_of_Saxony,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?c predecessor ?b,Pepin_of_Herstal successor ?b,4,0.5,0.006430868167202572,2,1,311,?b
?b hasSpouse No,Judith_of_Habsburg child ?b,2,1.0,0.001710863986313088,2,1,1169,?b
?a child ?c,?a father Charles_Count_of_Valois,3,0.6666666666666666,0.006472491909385114,2,1,309,?a
?c successor ?a   ?c father ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.06749622926093514,1.0,179,3,179,?a
?a spouse ?c,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.28996983408748117,1.0,769,1,769,?a
?a child John_II_of_Aragon,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?b mother ?c,Charles_Count_of_Valois parent ?b,2,1.0,0.004901960784313725,2,1,408,?b
?b hasSpouse ?c,John_of_Gaunt child ?b,5,1.0,0.0025933609958506223,5,1,1928,?b
?a hasSpouse No,?a father Louis_the_Stammerer,2,1.0,0.03773584905660377,2,1,53,?a
?a hasSpouse ?c,?a child Joan_of_Acre,2,1.0,0.006191950464396285,2,1,323,?a
?b gender ?c,Jeanne_d_Albret parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
Willa_of_Tuscany child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0015082956259426848,1.0,4,1,4,?a
?a hasSpouse Yes,?a spouse Empress_Matilda,2,1.0,0.0034071550255536627,2,1,587,?a
?b spouse ?c,Philip_II_of_France child ?b,3,0.6666666666666666,0.002600780234070221,2,1,769,?b
?a child Albert_I_of_Germany,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?c spouse ?a   ?d parent ?c   ?d gender ?b,?a gender ?b,892,0.17713004484304934,0.4475920679886686,158,3,353,?a
?a parent Henry_the_Fowler,?a father Henry_the_Fowler,2,1.0,1.0,2,1,2,?a
?a child Archduchess_Maria_Amalia_of_Austria_1780_1798,?a child Archduke_Joseph_of_Austria_Palatine_of_Hungary,2,1.0,1.0,2,1,2,?a
?a parent Anne_Marie_d_Orl_ans,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a father Ramon_Berenguer_IV_Count_of_Provence,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?c predecessor ?a,?a spouse Anne_of_Brittany,3,0.6666666666666666,0.011627906976744186,2,1,172,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Louis_I_of_Anjou child ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
Charles_the_Bald child ?b,Ermentrude_of_Orl_ans child ?b,4,0.5,0.5,2,1,4,?b
?a parent ?c,?a child Marie_Louise_Duchess_of_Parma,2,1.0,0.005141388174807198,2,1,389,?a
?a marriedTo ?c   ?b name ?c,?a name ?b,585,0.0,0.0,0,2,2,?a
?a name ?c,?a parent Fulk_King_of_Jerusalem,2,1.0,0.004048582995951417,2,1,494,?a
?b gender ?c,Lorenzo_the_Elder parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
Hortense_de_Beauharnais parent ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?b hasSpouse Yes,William_VIII_Duke_of_Aquitaine parent ?b,2,1.0,0.002635046113306983,2,1,759,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a child Louis_Philippe_I,2,1.0,0.00468384074941452,2,1,427,?a
?c mother ?a   ?b child ?c,?a successor ?b,354,0.00847457627118644,0.12,3,2,25,?a
John_II_of_France child ?b,Bonne_of_Luxembourg child ?b,6,0.6666666666666666,0.8,4,1,5,?b
?a parent Henry_the_Fowler,"?a gender ""female""",407,0.004914004914004914,1.0,2,1,2,?a
?a child Ferdinand_I_Holy_Roman_Emperor,?a child Mary_of_Hungary_governor_of_the_Netherlands,2,1.0,1.0,2,1,2,?a
Adelaide_of_Tours child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.001885369532428356,1.0,5,1,5,?a
?b gender ?c,Richard_Count_of__tampes parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?a parent Ermengarde_Countess_of_Maine,?a parent Fulk_King_of_Jerusalem,2,1.0,1.0,2,1,2,?a
?b name ?c,Alfonso_II_of_Aragon child ?b,4,0.5,0.0034542314335060447,2,1,579,?b
?c successor ?a,?a predecessor Charles_V_Holy_Roman_Emperor,2,1.0,0.008403361344537815,2,1,238,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a mother Joan_I_of_Navarre,2,1.0,0.004901960784313725,2,1,408,?a
Gerberga_of_Saxony child ?a,?a parent Louis_IV_of_France,2,1.0,1.0,2,1,2,?a
?b child ?c,Margaret_of_Provence child ?b,8,0.25,0.00468384074941452,2,1,427,?b
?b hasSpouse ?c,Beatrice_of_England child ?b,2,1.0,0.001037344398340249,2,1,1928,?b
?b parent ?c,Marie_of_Brabant_Queen_of_France parent ?b,2,1.0,0.0032258064516129032,2,1,620,?b
?b father ?c,Louis_VIII_of_France parent ?b,2,1.0,0.0035650623885918,2,1,561,?b
?a child Vladimir_of_Novgorod,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a child Maria_of_Aragon_Queen_of_Castile,?a child Peter_of_Aragon_Count_of_Alburquerque,2,1.0,1.0,2,1,2,?a
?c predecessor ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a predecessor ?b,358,0.6368715083798883,0.0004647181117769353,228,3,490620,?a
?b hasSpouse ?c,George_Duke_of_Brunswic_Calenberg parent ?b,2,1.0,0.001037344398340249,2,1,1928,?b
?c child ?b,Matilda_of_France child ?b,3,1.0,0.002506265664160401,3,1,1197,?b
Louis_the_German successor ?a,?a predecessor Louis_the_German,2,1.0,1.0,2,1,2,?a
?c spouse ?b,Marie_of_Brittany_Countess_of_Saint_Pol parent ?b,2,1.0,0.002642007926023778,2,1,757,?b
John_II_of_France child ?a,?a father John_II_of_France,4,0.5,1.0,2,1,2,?a
?b successor ?c,Marie_Antoinette parent ?b,2,1.0,0.006430868167202572,2,1,311,?b
?c child ?b,Elisabeth_of_France_1602_1644 parent ?b,2,1.0,0.001670843776106934,2,1,1197,?b
?b mother ?c,Anne_of_Brittany spouse ?b,3,0.6666666666666666,0.004901960784313725,2,1,408,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a father Theobald_II_Count_of_Champagne,2,1.0,0.0035650623885918,2,1,561,?a
?a name ?c,?a spouse Margaret_Countess_of_Vertus,2,1.0,0.005076142131979695,2,1,394,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Humbert_II_Count_of_Savoy parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,?a parent Catherine_de_Medici,4,1.0,0.0064516129032258064,4,1,620,?a
?a hasSpouse Yes,?a spouse Margaret_of_Burgundy_Queen_of_France,2,1.0,0.0034071550255536627,2,1,587,?a
?a child Guy_of_Ivrea,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?a father ?c   ?c spouse ?d   ?d father ?b,?a predecessor ?b,358,0.00558659217877095,0.03773584905660377,2,3,53,?a
Adelaide_of_Tours spouse ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?b hasSpouse No,Salomea_of_Berg child ?b,6,0.8333333333333334,0.00427715996578272,5,1,1169,?b
?c successor ?a   ?c mother ?d   ?b predecessor ?d,?a parent ?b,946,0.007399577167019027,0.6363636363636364,7,3,11,?a
?a name ?c,?a child Princess_Elizabeth_of_Great_Britain,2,1.0,0.006191950464396285,2,1,323,?a
?b gender ?c,Charles_VII_of_France predecessor ?b,2,1.0,0.002242152466367713,2,1,892,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,?a child Duke_George_Augustus_of_Mecklenburg,2,1.0,0.00468384074941452,2,1,427,?a
?a predecessor ?c,?a parent Joan_I_of_Navarre,4,0.75,0.014705882352941176,3,1,204,?a
?c mother ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a spouse ?b,865,0.3248554913294798,0.00040910335027982084,281,3,686868,?a
?a child ?c   ?d child ?c   ?b spouse ?d,?a mother ?b,408,0.004901960784313725,0.004830917874396135,2,3,414,?a
Charles_V_of_France child ?a,"?a gender ""male""",485,0.004123711340206186,1.0,2,1,2,?a
?a gender ?c,?a mother Douce_I_Countess_of_Provence,2,1.0,0.006430868167202572,2,1,311,?a
?a mother ?c   ?d mother ?c   ?b successor ?d,?a parent ?b,946,0.09830866807610994,0.40789473684210525,93,3,228,?a
Edward_King_of_Portugal child ?b,Eleanor_of_Aragon_Queen_of_Portugal child ?b,4,1.0,1.0,4,1,4,?b
?c parent ?a,?a child Francis_II_Holy_Roman_Emperor,2,1.0,0.006309148264984227,2,1,317,?a
?a name ?c   ?c name ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.03734439834024896,1.0,72,3,72,?a
George_III parent ?a,?a child Caroline_Matilda_of_Great_Britain,2,1.0,1.0,2,1,2,?a
?a child ?c   ?c predecessor ?d   ?d child ?b,?a child ?b,1508,0.41445623342175064,0.749400479616307,625,3,834,?a
Louis_XII predecessor ?a,?a successor Louis_XII,4,0.75,1.0,3,1,3,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Elisabeth_of_Meissen child ?b,5,1.0,0.001885369532428356,5,1,2652,?b
Constance_of_Arles child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0015082956259426848,1.0,4,1,4,?a
"?b gender ""male""",Elisabeth_Farnese child ?b,5,0.4,0.004123711340206186,2,1,485,?b
?b child Prince_Maurizio_Duke_of_Montferrat,Marie_Jos_phine_of_Savoy parent ?b,2,1.0,1.0,2,1,2,?b
?a successor ?c,?a child Louis_of_Anjou_Marquis_of_Pont___Mousson,2,1.0,0.011299435028248588,2,1,177,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,?a father Henry_the_Fowler,2,1.0,0.0035650623885918,2,1,561,?a
Philip_I_of_France spouse ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?c father ?a   ?d child ?c   ?d successor ?b,?a child ?b,1508,0.0623342175066313,0.6811594202898551,94,3,138,?a
?a hasSpouse ?c,?a mother Eleanor_of_Navarre,2,1.0,0.006557377049180328,2,1,305,?a
?c parent ?a,?a child Charlotte_Agla__d_Orl_ans,2,1.0,0.006309148264984227,2,1,317,?a
?a child Louis_Duke_of_Orl_ans_1703_1752,?a child Louise__lisabeth_d_Orl_ans,2,1.0,1.0,2,1,2,?a
?a parent Giovanni_di_Bicci_de_Medici,?a father Giovanni_di_Bicci_de_Medici,2,1.0,1.0,2,1,2,?a
?a successor ?c   ?c predecessor ?b,?a successor ?b,354,0.03672316384180791,0.03359173126614987,13,2,387,?a
?b hasSpouse ?c,Albert_II_Duke_of_Austria child ?b,3,1.0,0.0015560165975103733,3,1,1928,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,John_I_of_Portugal child ?b,8,1.0,0.0030165912518853697,8,1,2652,?b
?a spouse ?c,?a father Ferdinand_I_Holy_Roman_Emperor,4,0.5,0.005076142131979695,2,1,394,?a
?a child Catherine_of_France_Countess_of_Montpensier,?a child Charles_VI_of_France,2,1.0,1.0,2,1,2,?a
?c child ?a,?a mother Gertrude_of_Hohenberg,3,1.0,0.01195219123505976,3,1,251,?a
?a father ?c   ?d father ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.21153846153846154,1.0,561,3,561,?a
?c child ?b,Philip_III_of_Spain child ?b,5,1.0,0.004177109440267335,5,1,1197,?b
?a parent Louis_Duke_of_Savoy,?a mother Anne_of_Cyprus,3,0.6666666666666666,1.0,2,1,2,?a
?b father ?c,Louis_I_Duke_of_Orl_ans parent ?b,2,1.0,0.0035650623885918,2,1,561,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Charles_IX_of_France child ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?a parent ?c,?a father Henry_II_Duke_of_Brabant,2,1.0,0.003937007874015748,2,1,508,?a
?a child Henry_Duke_of_Villena,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a predecessor ?c   ?d predecessor ?c   ?d successor ?b,?a successor ?b,354,0.6016949152542372,0.7947761194029851,213,3,268,?a
?a father ?c,?a child Archduchess_Maria_Leopoldine_of_Austria_Este,2,1.0,0.006472491909385114,2,1,309,?a
John_II_of_Portugal parent ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a child Prince_Alfred_of_Great_Britain,?a child Princess_Amelia_of_the_United_Kingdom,2,1.0,1.0,2,1,2,?a
Eleanor_of_Aquitaine child ?b,Henry_II_of_England child ?b,8,0.75,0.6,6,1,10,?b
"?a gender ""female""",?a parent Mahaut_Countess_of_Artois,2,1.0,0.010526315789473684,2,1,190,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a father Adolphus_Frederick_I_Duke_of_Mecklenburg_Schwerin,2,1.0,0.0035650623885918,2,1,561,?a
?c spouse ?a   ?d child ?c   ?d name ?b,?a name ?b,585,0.003418803418803419,0.011111111111111112,2,3,180,?a
Ren__of_Anjou parent ?b,Marie_of_Anjou parent ?b,2,1.0,1.0,2,1,2,?b
?c child ?a,?a child James_II_of_Majorca,2,1.0,0.006825938566552901,2,1,293,?a
?b parent ?c,Philip_VI_of_France predecessor ?b,2,1.0,0.0032258064516129032,2,1,620,?b
?c mother ?a   ?d marriedTo ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.0026395173453996985,1.0,7,3,7,?a
?c parent ?b,me_myself_i name ?b,0,0.0,0.0,0,1,812,?b
John_the_Fearless child ?a,?a parent Margaret_of_Bavaria,3,0.6666666666666666,1.0,2,1,2,?a
?a successor Henry_VI_of_England,"?a gender ""male""",485,0.004123711340206186,1.0,2,1,2,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Joan_Beaufort_Queen_of_Scots parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?a parent Margaret_I_Countess_of_Flanders,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?c successor ?a   ?c successor ?b,?a spouse ?b,865,0.003468208092485549,0.014634146341463415,3,2,205,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Maria_Christina_of_the_Two_Sicilies spouse ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
Mahaut_Countess_of_Artois parent ?a,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?a predecessor ?c   ?d successor ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07277526395173455,1.0,193,3,193,?a
?b spouse ?c,Otto_I_Duke_of_Brunswic_L_neburg parent ?b,2,1.0,0.002600780234070221,2,1,769,?b
?a hasSpouse Yes,?a parent Gerberga_of_Saxony,2,1.0,0.004796163069544364,2,1,417,?a
?a hasSpouse Yes,?a child Anna_de_Medici,2,1.0,0.006493506493506494,2,1,308,?a
?a mother ?c   ?c child ?d   ?d father ?b,?a predecessor ?b,358,0.06424581005586592,0.5609756097560976,23,3,41,?a
?a spouse ?c   ?b predecessor ?c,?a child ?b,1508,0.023872679045092837,0.32142857142857145,36,2,112,?a
"?b gender ""male""",Henry_II_of_France child ?b,7,0.2857142857142857,0.004123711340206186,2,1,485,?b
?a gender ?c,?a spouse Richard_Count_of__tampes,2,1.0,0.003552397868561279,2,1,563,?a
?b hasSpouse No,Margaret_Countess_of_Anjou child ?b,5,0.6,0.0025662959794696323,3,1,1169,?b
?a gender ?c,?a child Constance_of_Aragon_Lady_of_Villena,2,1.0,0.0060790273556231,2,1,329,?a
?b hasSpouse No,Barbara_Jagiellon child ?b,4,0.75,0.0025662959794696323,3,1,1169,?b
?a child Eleanor_of_Portugal_Holy_Roman_Empress,?a child Ferdinand_Duke_of_Viseu,2,1.0,1.0,2,1,2,?a
?b hasSpouse No,Ramon_Berenguer_IV_Count_of_Provence child ?b,4,0.5,0.001710863986313088,2,1,1169,?b
?a name ?c,?a father Philip_I_of_Castile,2,1.0,0.004366812227074236,2,1,458,?a
?a hasSpouse ?c,?a parent Louise_of_Savoy,2,1.0,0.00425531914893617,2,1,470,?a
?a father John_II_Duke_of_Brittany,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a father Louis_Duke_of_Savoy,4,1.0,0.0071301247771836,4,1,561,?a
?a father Louis_the_Stammerer,?a predecessor Louis_the_Stammerer,2,1.0,1.0,2,1,2,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Robert_II_Count_of_Dreux child ?b,4,1.0,0.0015082956259426848,4,1,2652,?b
?a child ?c,?a child Balthasar_Charles_Prince_of_Asturias,2,1.0,0.00468384074941452,2,1,427,?a
Louis_Duke_of_Orl_ans_1703_1752 predecessor ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?c parent ?a   ?c mother ?b,?a marriedTo ?b,15,0.2,0.3333333333333333,3,2,9,?a
?b child ?c,Rudolf_I_of_Germany child ?b,7,0.42857142857142855,0.00702576112412178,3,1,427,?b
Ferdinand_Karl_Archduke_of_Austria_Este parent ?a,?a child Ferdinand_Karl_Archduke_of_Austria_Este,2,1.0,1.0,2,1,2,?a
?c spouse ?b,Rudolph_Duke_of_Lorraine parent ?b,2,1.0,0.002642007926023778,2,1,757,?b
?b hasSpouse No,Alfonso_X_of_Castile child ?b,6,0.8333333333333334,0.00427715996578272,5,1,1169,?b
James_I_of_Aragon spouse ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0011312217194570137,1.0,3,1,3,?a
Charles_X successor ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?c successor ?a,?a spouse Ingegerd_Olofsdotter_of_Sweden,2,1.0,0.0125,2,1,160,?a
?c child ?a   ?c successor ?d   ?d predecessor ?b,?a parent ?b,946,0.1416490486257928,0.5851528384279476,134,3,229,?a
?a parent ?c,?a child Sanchia_of_Provence,2,1.0,0.005141388174807198,2,1,389,?a
?c predecessor ?a,?a successor Ferdinand_II_of_Aragon,3,0.6666666666666666,0.00819672131147541,2,1,244,?a
?a parent Gaston_IV_Count_of_Foix,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?a spouse ?c,?a child Vladimir_of_Novgorod,2,1.0,0.006289308176100629,2,1,318,?a
?c parent ?a   ?d mother ?c   ?d gender ?b,?a gender ?b,892,0.10874439461883408,0.49743589743589745,97,3,195,?a
?a child Princess_H_l_ne_of_Orl_ans,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a hasSpouse Yes,?a child Princess_Maria_Carolina_of_Savoy,2,1.0,0.006493506493506494,2,1,308,?a
Louis_the_Pious child ?a,?a successor Charles_the_Fat,3,0.6666666666666666,1.0,2,1,2,?a
?c spouse ?b,George_Duke_of_Brunswic_Calenberg parent ?b,2,1.0,0.002642007926023778,2,1,757,?b
?c successor ?a,?a predecessor Joanna_of_Castile,2,1.0,0.008403361344537815,2,1,238,?a
?c parent ?b,Rudolph_I_of_Burgundy parent ?b,2,1.0,0.0024630541871921183,2,1,812,?b
?a name John,"?a gender ""male""",485,0.004123711340206186,1.0,2,1,2,?a
?a child ?c,?a child Victor_Emmanuel_I_of_Sardinia,2,1.0,0.00468384074941452,2,1,427,?a
?c father ?b,me_myself_i name ?b,0,0.0,0.0,0,1,470,?b
?c successor ?a,?a predecessor Charles_IV_of_France,2,1.0,0.008403361344537815,2,1,238,?a
?c spouse ?a   ?d father ?c   ?d child ?b,?a child ?b,1508,0.005305039787798408,0.016913319238900635,8,3,473,?a
