Body,Head,Head_Coverage,Std_Confidence,PCA_Confidence,Positive_Examples,Body_size,PCA_Body_size,?b
?a mother ?c   ?d successor ?c   ?d successor ?b,?a father ?b,561,0.0071301247771836,0.12903225806451613,4,3,31,?a
?c father ?a   ?c parent ?d   ?b parent ?d,?a child ?b,1508,0.1312997347480106,0.8319327731092437,198,3,238,?a
?a parent ?c   ?c child ?d   ?b child ?d,?a predecessor ?b,358,0.25977653631284914,0.458128078817734,93,3,203,?a
?c predecessor ?a   ?b successor ?c,?a father ?b,561,0.0035650623885918,0.0106951871657754,2,2,187,?a
?c child ?a   ?c father ?b,?a predecessor ?b,358,0.0111731843575419,0.022099447513812154,4,2,181,?a
?a successor ?c   ?b successor ?c,?a child ?b,1508,0.0033156498673740055,0.019157088122605363,5,2,261,?a
?c spouse ?a   ?d mother ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.10407239819004525,1.0,276,3,276,?a
?c predecessor ?a   ?c father ?b,?a predecessor ?b,358,0.03910614525139665,0.11965811965811966,14,2,117,?a
?c marriedTo ?a   ?b mother ?c,?a spouse ?b,865,0.0011560693641618498,0.25,1,2,4,?a
?a spouse ?c   ?c mother ?d   ?b predecessor ?d,?a child ?b,1508,0.000663129973474801,0.037037037037037035,1,3,27,?a
?c successor ?a   ?c child ?d   ?d successor ?b,?a successor ?b,354,0.2598870056497175,0.6917293233082706,92,3,133,?a
?c mother ?a   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.026970954356846474,0.6046511627906976,52,3,86,?a
?a name ?c   ?d name ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.21832579185520362,1.0,579,3,579,?a
?a father ?c   ?d father ?c   ?d mother ?b,?a predecessor ?b,358,0.0223463687150838,0.06349206349206349,8,3,126,?a
?a parent ?c   ?d predecessor ?c   ?d mother ?b,?a mother ?b,408,0.22794117647058823,0.8017241379310345,93,3,116,?a
?a predecessor ?c   ?d spouse ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07277526395173455,1.0,193,3,193,?a
?c successor ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a hasSpouse ?b,1928,0.12240663900414937,0.0003770739064856712,236,3,625872,?a
?a successor ?c   ?c predecessor ?b,?a predecessor ?b,358,0.0335195530726257,0.05660377358490566,12,2,212,?a
?a child ?c   ?b spouse ?c,?a predecessor ?b,358,0.002793296089385475,0.004784688995215311,1,2,209,?a
?c predecessor ?a   ?d child ?c   ?d successor ?b,?a child ?b,1508,0.06896551724137931,0.7172413793103448,104,3,145,?a
?c parent ?a   ?d parent ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.2341628959276018,1.0,621,3,621,?a
?c father ?a   ?c mother ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.11048265460030166,1.0,293,3,293,?a
?c parent ?a   ?c spouse ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.22812971342383107,1.0,605,3,605,?a
?a child ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a mother ?b,408,0.7034313725490197,0.0003770739064856712,287,3,761124,?a
?a successor ?c   ?c spouse ?b,?a child ?b,1508,0.000663129973474801,0.006578947368421052,1,2,152,?a
?c predecessor ?a   ?c mother ?b,?a predecessor ?b,358,0.00558659217877095,0.018518518518518517,2,2,108,?a
?c parent ?a   ?d predecessor ?c   ?d gender ?b,?a gender ?b,892,0.08632286995515695,0.5384615384615384,77,3,143,?a
?c predecessor ?a   ?d child ?c   ?d spouse ?b,?a parent ?b,946,0.006342494714587738,0.030612244897959183,6,3,196,?a
?a predecessor ?c   ?b successor ?c,?a parent ?b,946,0.015856236786469344,0.08108108108108109,15,2,185,?a
?a parent ?c   ?d marriedTo ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.0036307053941908715,1.0,7,3,7,?a
?a successor ?c   ?c predecessor ?b,?a parent ?b,946,0.003171247357293869,0.0125,3,2,240,?a
?c father ?a   ?d mother ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.035269709543568464,0.7640449438202247,68,3,89,?a
?a child ?c   ?b name ?c,?a parent ?b,946,0.0010570824524312897,0.023255813953488372,1,2,43,?a
?c child ?a   ?c name ?b,?a child ?b,1508,0.000663129973474801,0.0035211267605633804,1,2,284,?a
?a name ?c   ?c name ?d   ?b child ?d,?a spouse ?b,865,0.0011560693641618498,0.027777777777777776,1,3,36,?a
?a spouse ?c   ?c name ?b,?a name ?b,585,0.0,0.0,0,2,169,?a
?c spouse ?a   ?c parent ?d   ?d gender ?b,?a gender ?b,892,0.2802690582959641,0.5399568034557235,250,3,463,?a
?a name ?c   ?c name ?d   ?d parent ?b,?a spouse ?b,865,0.0,0.0,0,3,88,?a
?c father ?a   ?c mother ?d   ?d child ?b,?a successor ?b,354,0.12429378531073447,0.1732283464566929,44,3,254,?a
?c successor ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a father ?b,561,0.17647058823529413,0.0007236313135004751,99,3,136810,?a
?c spouse ?a   ?d successor ?c   ?d name ?b,?a child ?b,1508,0.000663129973474801,0.011904761904761904,1,3,84,?a
?c father ?a   ?c predecessor ?b,?a predecessor ?b,358,0.00558659217877095,0.017391304347826087,2,2,115,?a
?a successor ?c   ?b spouse ?c,?a spouse ?b,865,0.0011560693641618498,0.006369426751592357,1,2,157,?a
?a child ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a successor ?b,354,0.5932203389830508,0.00044737582125418615,210,3,469404,?a
?a gender ?c   ?d gender ?c   ?b child ?d,?a child ?b,1508,0.08885941644562334,0.002298219737248311,134,3,58306,?a
?c father ?a   ?d father ?c   ?d name ?b,?a name ?b,585,0.006837606837606838,0.01639344262295082,4,3,244,?a
?a spouse ?c   ?c father ?d   ?d gender ?b,?a gender ?b,892,0.13228699551569506,0.43703703703703706,118,3,270,?a
?c child ?a   ?b predecessor ?c,?a successor ?b,354,0.01694915254237288,0.046875,6,2,128,?a
?b predecessor ?a,?a successor ?b,354,0.7570621468926554,0.9273356401384083,268,1,289,?a
?c predecessor ?a   ?c successor ?b,?a child ?b,1508,0.012599469496021221,0.12837837837837837,19,2,148,?a
?c child ?a   ?c child ?d   ?d parent ?b,?a mother ?b,408,0.5147058823529411,0.4805491990846682,210,3,437,?a
?b successor ?a,?a spouse ?b,865,0.009248554913294798,0.03864734299516908,8,1,207,?a
?a marriedTo ?c   ?b spouse ?c,?a child ?b,1508,0.000663129973474801,0.3333333333333333,1,2,3,?a
?c spouse ?a   ?b predecessor ?c,?a successor ?b,354,0.0423728813559322,0.3191489361702128,15,2,47,?a
?a child ?c   ?b child ?c,?a spouse ?b,865,0.1676300578034682,0.3020833333333333,145,2,480,?a
?c father ?a   ?c spouse ?d   ?d gender ?b,?a gender ?b,892,0.13789237668161436,0.47126436781609193,123,3,261,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d spouse ?b,?a mother ?b,408,0.6936274509803921,0.0009162846115989328,283,3,308856,?a
?c parent ?a   ?c predecessor ?b,?a successor ?b,354,0.0423728813559322,0.09146341463414634,15,2,164,?a
?a hasSpouse ?c   ?d hasSpouse ?c   ?b parent ?d,?a spouse ?b,865,0.3283236994219653,0.001122542955054803,284,3,252997,?a
?a father ?c   ?d predecessor ?c   ?b child ?d,?a parent ?b,946,0.1649048625792812,0.6964285714285714,156,3,224,?a
?c predecessor ?a   ?c predecessor ?b,?a parent ?b,946,0.004228329809725159,0.014598540145985401,4,2,274,?a
?c successor ?a   ?c parent ?d   ?d gender ?b,?a gender ?b,892,0.08968609865470852,0.5369127516778524,80,3,149,?a
?a name ?c   ?c father ?b,?a child ?b,1508,0.000663129973474801,0.024390243902439025,1,2,41,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?b hasSpouse ?d,?a successor ?b,354,0.7994350282485876,0.000471975023682139,283,3,599608,?a
?a successor ?c   ?c name ?b,?a name ?b,585,0.0017094017094017094,0.00819672131147541,1,2,122,?a
?a name ?c   ?c parent ?b,?a child ?b,1508,0.000663129973474801,0.01282051282051282,1,2,78,?a
?c marriedTo ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a child ?b,1508,0.03183023872679045,0.0016454134101192926,48,3,29172,?a
?c marriedTo ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a parent ?b,946,0.016913319238900635,0.0005484711367064308,16,3,29172,?a
?a predecessor ?c   ?c spouse ?d   ?b mother ?d,?a successor ?b,354,0.022598870056497175,0.08333333333333333,8,3,96,?a
?c spouse ?a   ?d child ?c   ?b name ?d,?a name ?b,585,0.0017094017094017094,0.030303030303030304,1,3,33,?a
?a child ?c   ?c predecessor ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.08031674208144797,1.0,213,3,213,?a
?c name ?a   ?c name ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.2002262443438914,1.0,531,3,531,?a
?a parent ?c   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.1016597510373444,0.7538461538461538,196,3,260,?a
?c successor ?a   ?d child ?c   ?d child ?b,?a successor ?b,354,0.01694915254237288,0.012658227848101266,6,3,474,?a
?a mother ?c   ?b parent ?c,?a predecessor ?b,358,0.008379888268156424,0.01875,3,2,160,?a
?c parent ?a   ?c predecessor ?d   ?d successor ?b,?a child ?b,1508,0.08488063660477453,0.649746192893401,128,3,197,?a
?a child ?c   ?c predecessor ?d   ?b predecessor ?d,?a child ?b,1508,0.16445623342175067,0.7873015873015873,248,3,315,?a
?a child ?c   ?c spouse ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.11199095022624435,1.0,297,3,297,?a
?a mother ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a father ?b,561,0.3315508021390374,0.0009233518665607625,186,3,201440,?a
?a mother ?c   ?c child ?b,?a father ?b,561,0.0053475935828877,0.004518072289156626,3,2,664,?a
?a child ?c   ?d parent ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.10030165912518854,1.0,266,3,266,?a
?c name ?a   ?d mother ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.057692307692307696,1.0,153,3,153,?a
?a mother ?c   ?c gender ?d   ?b gender ?d,?a spouse ?b,865,0.15722543352601157,0.0013052825552825552,136,3,104192,?a
?a mother ?c   ?c gender ?b,?a gender ?b,892,0.11883408071748879,0.4076923076923077,106,2,260,?a
?c parent ?a   ?d child ?c   ?b father ?d,?a child ?b,1508,0.16511936339522545,0.8355704697986577,249,3,298,?a
?c parent ?a   ?c spouse ?d   ?d parent ?b,?a child ?b,1508,0.000663129973474801,0.0029585798816568047,1,3,338,?a
?c mother ?a   ?d parent ?c   ?d gender ?b,?a gender ?b,892,0.10201793721973094,0.4099099099099099,91,3,222,?a
?c father ?a   ?b child ?c,?a predecessor ?b,358,0.00558659217877095,0.012658227848101266,2,2,158,?a
?a mother ?c   ?d mother ?c   ?d gender ?b,?a gender ?b,892,0.3486547085201794,0.9014492753623189,311,3,345,?a
?c predecessor ?a   ?b mother ?c,?a child ?b,1508,0.001326259946949602,0.14285714285714285,2,2,14,?a
?c mother ?a   ?d child ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.07520746887966805,1.0,145,3,145,?a
?c parent ?a   ?d child ?c   ?b parent ?d,?a child ?b,1508,0.24071618037135278,0.8642857142857143,363,3,420,?a
?a parent ?c   ?c parent ?d   ?d gender ?b,?a gender ?b,892,0.27802690582959644,0.5134575569358178,248,3,483,?a
?c predecessor ?a   ?b child ?c,?a father ?b,561,0.008912655971479501,0.03048780487804878,5,2,164,?a
?c spouse ?a   ?c father ?d   ?b predecessor ?d,?a child ?b,1508,0.002652519893899204,0.039603960396039604,4,3,101,?a
?c child ?a   ?c marriedTo ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.010935143288084464,1.0,29,3,29,?a
?a predecessor ?c   ?b mother ?c,?a father ?b,561,0.0017825311942959,0.058823529411764705,1,2,17,?a
?c child ?a   ?c spouse ?d   ?d gender ?b,?a gender ?b,892,0.0930493273542601,0.3487394957983193,83,3,238,?a
?c predecessor ?a   ?c mother ?d   ?d spouse ?b,?a predecessor ?b,358,0.019553072625698324,0.07865168539325842,7,3,89,?a
?c parent ?a   ?d father ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.10217842323651452,0.7725490196078432,197,3,255,?a
?c mother ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a parent ?b,946,0.1511627906976744,0.0012624256228260678,143,3,113274,?a
?c name ?a   ?d predecessor ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.0641025641025641,1.0,170,3,170,?a
?b child ?a,?a parent ?b,946,0.3583509513742072,0.8033175355450237,339,1,422,?a
?a predecessor ?b,?a mother ?b,408,0.024509803921568627,0.05649717514124294,10,1,177,?a
?c child ?a   ?d predecessor ?c   ?d predecessor ?b,?a father ?b,561,0.26737967914438504,0.672645739910314,150,3,223,?a
?c name ?a   ?c name ?d   ?d spouse ?b,?a child ?b,1508,0.001326259946949602,0.0392156862745098,2,3,51,?a
?a child ?c   ?c parent ?d   ?b parent ?d,?a child ?b,1508,0.27984084880636606,0.8959660297239915,422,3,471,?a
?a gender ?c   ?b gender ?c,?a parent ?b,946,0.30655391120507397,0.0013363439472835353,290,2,217010,?a
?c mother ?a   ?c parent ?b,?a predecessor ?b,358,0.008379888268156424,0.11538461538461539,3,2,26,?a
?a successor ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.3264957264957265,0.00037905850599349053,191,3,503880,?a
?c mother ?a   ?c successor ?d   ?d successor ?b,?a child ?b,1508,0.002652519893899204,0.06666666666666667,4,3,60,?a
?c predecessor ?a   ?c parent ?b,?a spouse ?b,865,0.08554913294797688,0.35071090047393366,74,2,211,?a
?c child ?a   ?c name ?b,?a name ?b,585,0.003418803418803419,0.007692307692307693,2,2,260,?a
?c successor ?a   ?c child ?b,?a parent ?b,946,0.004228329809725159,0.009009009009009009,4,2,444,?a
?c child ?a   ?b predecessor ?c,?a father ?b,561,0.0071301247771836,0.019704433497536946,4,2,203,?a
?a predecessor ?c   ?c child ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07692307692307693,1.0,204,3,204,?a
?a marriedTo ?c   ?b father ?c,?a child ?b,1508,0.001326259946949602,1.0,2,2,2,?a
?c predecessor ?a   ?b successor ?c,?a successor ?b,354,0.02824858757062147,0.027247956403269755,10,2,367,?a
?a successor ?c   ?c successor ?d   ?d predecessor ?b,?a successor ?b,354,0.5084745762711864,0.6382978723404256,180,3,282,?a
?c parent ?a   ?c predecessor ?b,?a child ?b,1508,0.013262599469496022,0.091324200913242,20,2,219,?a
?a parent ?c   ?b child ?c,?a parent ?b,946,0.005285412262156448,0.010615711252653927,5,2,471,?a
?c name ?a   ?c father ?d   ?d spouse ?b,?a name ?b,585,0.0,0.0,0,3,45,?a
?c child ?a   ?c father ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.35294117647058826,1.0,936,3,936,?a
?a father ?c   ?c successor ?b,?a child ?b,1508,0.001326259946949602,0.010582010582010581,2,2,189,?a
?a spouse ?c   ?b spouse ?c,?a parent ?b,946,0.003171247357293869,0.00558659217877095,3,2,537,?a
?c mother ?a   ?c parent ?d   ?b predecessor ?d,?a child ?b,1508,0.028514588859416445,0.4777777777777778,43,3,90,?a
?a father ?c   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.05964730290456432,0.8333333333333334,115,3,138,?a
?a successor ?c   ?b parent ?c,?a successor ?b,354,0.011299435028248588,0.014925373134328358,4,2,268,?a
?a parent ?c   ?d spouse ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.1229253112033195,0.9221789883268483,237,3,257,?a
?a child ?c   ?c predecessor ?b,?a spouse ?b,865,0.04161849710982659,0.16822429906542055,36,2,214,?a
?a parent ?c   ?c child ?b,?a father ?b,561,0.0017825311942959,0.0008984725965858042,1,2,1113,?a
?a predecessor ?c   ?b child ?c,?a predecessor ?b,358,0.013966480446927373,0.018726591760299626,5,2,267,?a
?c child ?a   ?c child ?b,?a father ?b,561,0.0035650623885918,0.0016025641025641025,2,2,1248,?a
?a mother ?c   ?c parent ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.08672699849170437,1.0,230,3,230,?a
?c name ?a   ?c father ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.1595022624434389,1.0,423,3,423,?a
?a predecessor ?c   ?c predecessor ?d   ?b spouse ?d,?a parent ?b,946,0.013742071881606765,0.09090909090909091,13,3,143,?a
?a parent ?c   ?b marriedTo ?c,?a parent ?b,946,0.008456659619450317,0.6153846153846154,8,2,13,?a
?b successor ?a,?a parent ?b,946,0.11945031712473574,0.44841269841269843,113,1,252,?a
?a predecessor ?c   ?c predecessor ?b,?a predecessor ?b,358,0.036312849162011177,0.04452054794520548,13,2,292,?a
?c father ?a   ?d successor ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.04823651452282158,0.7622950819672131,93,3,122,?a
?c child ?a   ?d father ?c   ?d mother ?b,?a parent ?b,946,0.13530655391120508,0.7619047619047619,128,3,168,?a
?c parent ?a   ?c successor ?b,?a successor ?b,354,0.005649717514124294,0.013888888888888888,2,2,144,?a
?a name ?c   ?c child ?b,?a name ?b,585,0.0,0.0,0,2,201,?a
?c spouse ?a   ?c gender ?d   ?b gender ?d,?a mother ?b,408,0.3137254901960784,0.0011424899139562284,128,3,112036,?a
?c father ?a   ?c mother ?b,?a marriedTo ?b,15,0.2,1.0,3,2,3,?a
?c successor ?a   ?d child ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.038381742738589214,0.6491228070175439,74,3,114,?a
?a hasSpouse ?c   ?d hasSpouse ?c   ?d mother ?b,?a child ?b,1508,0.0623342175066313,0.0011705373264429364,94,3,80305,?a
?a child ?c   ?c father ?b,?a child ?b,1508,0.001326259946949602,0.007168458781362007,2,2,279,?a
?c successor ?a   ?c child ?b,?a predecessor ?b,358,0.0111731843575419,0.006042296072507553,4,2,662,?a
?c name ?a   ?c parent ?b,?a name ?b,585,0.0,0.0,0,2,116,?a
?a child ?c   ?c parent ?b,?a child ?b,1508,0.001989389920424403,0.005545286506469501,3,2,541,?a
?b child ?a,?a mother ?b,408,0.3897058823529412,0.4847560975609756,159,1,328,?a
?a predecessor ?c   ?d successor ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.04616182572614108,0.5933333333333334,89,3,150,?a
?c father ?a   ?b successor ?c,?a predecessor ?b,358,0.00558659217877095,0.018691588785046728,2,2,107,?a
?a parent ?c   ?d mother ?c   ?d parent ?b,?a parent ?b,946,0.635306553911205,0.9631410256410257,601,3,624,?a
?a father ?c   ?c spouse ?d   ?b name ?d,?a name ?b,585,0.0,0.0,0,3,58,?a
?a predecessor ?c   ?b father ?c,?a predecessor ?b,358,0.008379888268156424,0.011363636363636364,3,2,264,?a
?c successor ?a   ?d successor ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.043568464730290454,0.5793103448275863,84,3,145,?a
?c successor ?a   ?b predecessor ?c,?a parent ?b,946,0.003171247357293869,0.013824884792626729,3,2,217,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a spouse ?b,865,1.0,0.0004241468518987069,865,2,2039388,?a
?c spouse ?a   ?c child ?d   ?d parent ?b,?a child ?b,1508,0.001326259946949602,0.009523809523809525,2,3,210,?a
?c successor ?a   ?d father ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.06523378582202112,1.0,173,3,173,?a
?a child ?c   ?c parent ?d   ?d successor ?b,?a child ?b,1508,0.09217506631299735,0.6096491228070176,139,3,228,?a
?a successor ?c   ?b child ?c,?a mother ?b,408,0.00980392156862745,0.025157232704402517,4,2,159,?a
?a child ?c   ?d successor ?c   ?b father ?d,?a child ?b,1508,0.11339522546419098,0.7566371681415929,171,3,226,?a
?c successor ?a   ?d parent ?c   ?d father ?b,?a father ?b,561,0.16042780748663102,0.8490566037735849,90,3,106,?a
?a parent ?c   ?d mother ?c   ?d parent ?b,?a father ?b,561,0.41889483065953653,0.4580896686159844,235,3,513,?a
?a father ?c   ?d name ?c   ?d name ?b,?a spouse ?b,865,0.0,0.0,0,3,11,?a
?c parent ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a spouse ?b,865,0.6739884393063584,0.00043020369370087337,583,3,1355172,?a
?c spouse ?a   ?d father ?c   ?d gender ?b,?a gender ?b,892,0.0795964125560538,0.37566137566137564,71,3,189,?a
?c child ?a   ?d predecessor ?c   ?d parent ?b,?a parent ?b,946,0.19133192389006343,0.7541666666666667,181,3,240,?a
?a predecessor ?c   ?c successor ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.09351432880844646,1.0,248,3,248,?a
?a father ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a child ?b,1508,0.7400530503978779,0.00136185915740456,1116,3,819468,?a
?c father ?a   ?b predecessor ?c,?a successor ?b,354,0.005649717514124294,0.016260162601626018,2,2,123,?a
?a child ?c   ?d successor ?c   ?b parent ?d,?a child ?b,1508,0.11472148541114058,0.7032520325203252,173,3,246,?a
